,Patch Name,Inferred from projects,occurrence
3742,ExpressionStatement#7#7,wildfly-core,3
3743,ExpressionStatement#7#7,commons-io,1
3744,ExpressionStatement#7#7,hive,1
3745,ExpressionStatement#7#8,wildfly-core,4
3746,ExpressionStatement#7#8,spring-roo,1
3747,ExpressionStatement#7#9,camel,4
3748,ExpressionStatement#7#10,camel,16
3749,ExpressionStatement#7#11,wildfly,4
3750,ExpressionStatement#7#11,wildfly-core,4
3751,ExpressionStatement#7#12,spring-security,2
3752,ExpressionStatement#7#12,spring-data-mongodb,4
3753,ExpressionStatement#7#12,camel,2
3754,ExpressionStatement#7#13,spring-security-oauth,1
3755,ExpressionStatement#7#13,camel,6
3756,ExpressionStatement#7#13,hive,2
3757,ExpressionStatement#7#13,spring-data-redis,1
3758,ExpressionStatement#7#13,spring-hadoop,1
3759,ExpressionStatement#7#13,spring-data-commons,1
3760,ExpressionStatement#7#14,hive,1
3761,ExpressionStatement#7#14,spring-batch,1
3762,ExpressionStatement#7#14,camel,2
3763,ExpressionStatement#7#15,spring-batch,4
3764,ExpressionStatement#7#15,spring-data-jpa,1
3765,ExpressionStatement#7#15,spring-security,2
3766,ExpressionStatement#7#15,wildfly-swarm,1
3767,ExpressionStatement#7#15,spring-webflow,2
3768,ExpressionStatement#7#15,camel,2
3769,ExpressionStatement#7#15,wildfly,2
3770,ExpressionStatement#7#16,spring-security-oauth,4
3771,ExpressionStatement#7#16,camel,2
3772,ExpressionStatement#7#16,spring-amqp,1
3773,ExpressionStatement#7#17,spring-security,2
3774,ExpressionStatement#7#18,wildfly-core,2
3775,ExpressionStatement#7#18,wildfly,2
3776,ExpressionStatement#7#19,camel,7
3777,ExpressionStatement#7#19,spring-security-oauth,1
3778,ExpressionStatement#7#19,wildfly,1
3779,ExpressionStatement#7#20,wildfly,4
3780,ExpressionStatement#7#20,hive,1
3781,ExpressionStatement#7#20,camel,1
3782,ExpressionStatement#7#21,camel,4
3783,ExpressionStatement#7#21,spring-security,2
3784,ExpressionStatement#7#21,wildfly-core,3
3785,ExpressionStatement#7#21,spring-data-mongodb,1
3786,ExpressionStatement#7#21,wildfly,2
3787,ExpressionStatement#7#21,wildfly-swarm,1
3788,ExpressionStatement#7#22,wildfly-core,3
3789,ExpressionStatement#7#22,wildfly,3
3790,ExpressionStatement#7#23,camel,9
3791,ExpressionStatement#7#24,wildfly,2
3792,ExpressionStatement#7#24,wildfly-core,1
3793,ExpressionStatement#7#25,wildfly-core,1
3794,ExpressionStatement#7#25,wildfly-elytron,1
3795,ExpressionStatement#7#26,camel,2
3796,ExpressionStatement#7#26,hive,1
3797,ExpressionStatement#7#26,wildfly-core,2
3798,ExpressionStatement#7#26,spring-roo,1
3799,ExpressionStatement#7#26,spring-security,1
3800,ExpressionStatement#7#26,commons-codec,1
3801,ExpressionStatement#7#26,spring-ws,1
3802,ExpressionStatement#7#26,spring-security-oauth,1
3803,ExpressionStatement#7#27,spring-batch,2
3804,ExpressionStatement#7#27,camel,2
3805,ExpressionStatement#7#28,wildfly,3
3806,ExpressionStatement#7#29,camel,5
3807,ExpressionStatement#7#30,wildfly,1
3808,ExpressionStatement#7#30,wildfly-core,1
3809,ExpressionStatement#7#30,camel,1
3810,ExpressionStatement#7#31,wildfly-arquillian,1
3811,ExpressionStatement#7#31,wildfly,2
3812,ExpressionStatement#7#32,camel,4
3813,ExpressionStatement#7#33,wildfly,3
3814,ExpressionStatement#7#33,camel,2
3815,ExpressionStatement#7#34,spring-data-neo4j,1
3816,ExpressionStatement#7#34,hive,2
3817,ExpressionStatement#7#35,wildfly,3
3818,ExpressionStatement#7#35,wildfly-core,3
3819,ExpressionStatement#7#36,spring-security-oauth,3
3820,ExpressionStatement#7#36,camel,1
3821,ExpressionStatement#7#37,spring-batch,1
3822,ExpressionStatement#7#37,spring-security,1
3823,ExpressionStatement#7#38,wildfly-core,2
3824,ExpressionStatement#7#39,wildfly,2
3825,ExpressionStatement#7#39,camel,2
3826,ExpressionStatement#7#39,wildfly-core,1
3827,ExpressionStatement#7#40,spring-data-redis,2
3828,ExpressionStatement#7#40,spring-data-rest,1
3829,ExpressionStatement#7#41,spring-security-oauth,1
3830,ExpressionStatement#7#41,camel,1
3831,ExpressionStatement#7#42,camel,3
3832,ExpressionStatement#7#43,camel,4
3833,ExpressionStatement#7#44,wildfly,2
3834,ExpressionStatement#7#45,wildfly,3
3835,ExpressionStatement#7#45,spring-security,2
3836,ExpressionStatement#7#46,camel,1
3837,ExpressionStatement#7#46,wildfly,1
3838,ExpressionStatement#7#46,wildfly-core,1
3839,ExpressionStatement#7#47,spring-data-commons,1
3840,ExpressionStatement#7#47,spring-data-redis,1
3841,ExpressionStatement#7#48,wildfly,2
3842,ExpressionStatement#7#49,wildfly,7
3843,ExpressionStatement#7#50,camel,2
3844,ExpressionStatement#7#50,wildfly-core,1
3845,ExpressionStatement#7#51,wildfly,2
3846,ExpressionStatement#7#52,camel,4
3847,ExpressionStatement#7#52,wildfly,3
3848,ExpressionStatement#7#53,spring-security-oauth,2
3849,ExpressionStatement#7#54,camel,3
3850,ExpressionStatement#7#55,hive,1
3851,ExpressionStatement#7#55,fuse,1
3852,ExpressionStatement#7#56,camel,2
3853,ExpressionStatement#7#57,camel,3
3854,ExpressionStatement#7#58,camel,3
3855,ExpressionStatement#7#59,hive,1
3856,ExpressionStatement#7#59,wildfly,1
3857,ExpressionStatement#7#60,wildfly,3
3858,ExpressionStatement#7#61,wildfly-core,1
3859,ExpressionStatement#7#61,wildfly,1
3860,ExpressionStatement#7#62,spring-social,2
3861,ExpressionStatement#7#63,wildfly-elytron,1
3862,ExpressionStatement#7#63,camel,1
3863,ExpressionStatement#7#64,spring-roo,1
3864,ExpressionStatement#7#64,spring-data-redis,1
3865,ExpressionStatement#7#64,camel,1
3866,ExpressionStatement#7#65,camel,4
3867,ExpressionStatement#7#66,camel,3
3868,ExpressionStatement#7#67,wildfly-core,1
3869,ExpressionStatement#7#67,commons-collections,1
3870,ExpressionStatement#7#67,wildfly,1
3871,ExpressionStatement#7#68,wildfly,1
3872,ExpressionStatement#7#68,wildfly-core,1
3873,ExpressionStatement#7#69,spring-batch,2
3874,ExpressionStatement#7#70,spring-security,1
3875,ExpressionStatement#7#70,camel,1
3876,ExpressionStatement#7#70,fuse,1
3877,ExpressionStatement#7#70,spring-hadoop,1
3878,ExpressionStatement#7#71,wildfly-core,1
3879,ExpressionStatement#7#71,wildfly,1
3880,ExpressionStatement#7#72,camel,1
3881,ExpressionStatement#7#72,hive,3
3882,ExpressionStatement#7#73,wildfly,1
3883,ExpressionStatement#7#73,camel,2
3884,ExpressionStatement#7#73,hive,1
3885,ExpressionStatement#7#74,wildfly,1
3886,ExpressionStatement#7#74,wildfly-core,1
3887,ExpressionStatement#7#75,camel,2
3888,ExpressionStatement#7#76,camel,1
3889,ExpressionStatement#7#76,spring-hadoop,1
3890,ExpressionStatement#7#77,camel,3
3891,ExpressionStatement#7#78,wildfly,3
3892,ExpressionStatement#7#78,wildfly-core,3
3893,ExpressionStatement#7#79,wildfly,1
3894,ExpressionStatement#7#79,spring-data-rest,1
3895,ExpressionStatement#7#80,camel,2
3896,ExpressionStatement#7#81,wildfly,1
3897,ExpressionStatement#7#81,wildfly-core,1
3898,ExpressionStatement#7#82,wildfly-core,2
3899,ExpressionStatement#7#83,spring-batch,2
3900,ExpressionStatement#7#84,wildfly,1
3901,ExpressionStatement#7#84,wildfly-core,1
3902,ExpressionStatement#7#85,camel,2
3903,ExpressionStatement#7#86,camel,1
3904,ExpressionStatement#7#86,spring-security-oauth,1
3905,ExpressionStatement#7#87,spring-security,2
3906,ExpressionStatement#7#88,spring-security,3
3907,ExpressionStatement#7#89,camel,3
3908,ExpressionStatement#7#90,camel,2
3909,ExpressionStatement#7#91,camel,3
3910,ExpressionStatement#7#92,wildfly,2
3911,ExpressionStatement#7#93,spring-webflow,3
3912,ExpressionStatement#7#94,spring-security,2
3913,ExpressionStatement#7#95,spring-ldap,2
3914,ExpressionStatement#7#96,commons-compress,2
3915,ExpressionStatement#7#97,wildfly,1
3916,ExpressionStatement#7#97,wildfly-core,1
3917,ExpressionStatement#7#98,hive,2
3918,ExpressionStatement#7#99,camel,3
3919,ExpressionStatement#7#100,camel,2
3920,ExpressionStatement#7#101,hive,2
3921,ExpressionStatement#7#102,wildfly,1
3922,ExpressionStatement#7#102,wildfly-core,1
3923,ExpressionStatement#7#103,camel,2
3924,ExpressionStatement#7#104,wildfly,2
3925,ExpressionStatement#7#105,camel,2
3926,ExpressionStatement#7#106,wildfly-core,3
3927,ExpressionStatement#7#106,camel,1
3928,ExpressionStatement#7#107,commons-csv,2
3929,ExpressionStatement#7#108,spring-security,2
3930,ExpressionStatement#7#109,spring-batch,1
3931,ExpressionStatement#7#109,wildfly-core,1
3932,ExpressionStatement#7#109,hive,1
3933,ExpressionStatement#7#110,wildfly-core,1
3934,ExpressionStatement#7#110,spring-roo,1
3935,ExpressionStatement#7#111,spring-amqp,1
3936,ExpressionStatement#7#111,camel,1
3937,ExpressionStatement#7#112,camel,2
3938,ExpressionStatement#7#113,camel,1
3939,ExpressionStatement#7#113,wildfly,1
3940,ExpressionStatement#7#114,spring-data-redis,2
3941,ExpressionStatement#7#115,spring-data-commons,1
3942,ExpressionStatement#7#115,spring-amqp,1
3943,ExpressionStatement#7#116,camel,2
3944,ExpressionStatement#7#117,wildfly,1
3945,ExpressionStatement#7#117,wildfly-core,1
3946,ExpressionStatement#7#118,camel,2
3947,ExpressionStatement#7#119,spring-data-redis,1
3948,ExpressionStatement#7#119,spring-social-facebook,1
3949,ExpressionStatement#7#120,hive,2
3950,ExpressionStatement#7#121,wildfly-core,1
3951,ExpressionStatement#7#121,commons-io,1
3952,ExpressionStatement#7#122,wildfly-core,2
3953,ExpressionStatement#7#123,spring-security-oauth,2
3954,ExpressionStatement#7#124,spring-ldap,1
3955,ExpressionStatement#7#124,wildfly,1
3956,ExpressionStatement#7#125,camel,2
3957,ExpressionStatement#7#126,camel,2
3958,ExpressionStatement#7#127,camel,2
3959,ExpressionStatement#7#128,wildfly,2
3960,ExpressionStatement#7#129,camel,2
3961,ExpressionStatement#7#130,hive,2
3962,ExpressionStatement#7#131,camel,2
3963,ExpressionStatement#8#0,wildfly,19
3964,ExpressionStatement#8#0,wildfly-core,4
3965,ExpressionStatement#8#1,camel,4
3966,ExpressionStatement#8#2,wildfly,11
3967,ExpressionStatement#8#2,wildfly-core,8
3968,ExpressionStatement#8#2,camel,5
3969,ExpressionStatement#8#3,wildfly,3
3970,ExpressionStatement#8#4,wildfly,4
3971,ExpressionStatement#8#4,wildfly-core,1
3972,ExpressionStatement#8#5,spring-data-jpa,8
3973,ExpressionStatement#8#5,wildfly,1
3974,ExpressionStatement#8#5,camel,1
3975,ExpressionStatement#8#5,spring-ldap,1
3976,ExpressionStatement#8#6,wildfly,3
3977,ExpressionStatement#8#6,spring-ws,1
3978,ExpressionStatement#8#7,spring-data-commons,1
3979,ExpressionStatement#8#7,camel,1
3980,ExpressionStatement#8#8,camel,2
3981,ExpressionStatement#8#8,wildfly,1
3982,ExpressionStatement#8#8,spring-security,2
3983,ExpressionStatement#8#8,hive,1
3984,ExpressionStatement#8#8,wildfly-core,2
3985,ExpressionStatement#8#9,camel,2
3986,ExpressionStatement#8#9,fuse,1
3987,ExpressionStatement#8#9,wildfly-core,1
3988,ExpressionStatement#8#9,wildfly,2
3989,ExpressionStatement#8#10,spring-data-mongodb,1
3990,ExpressionStatement#8#10,spring-batch,1
3991,ExpressionStatement#8#11,camel,6
3992,ExpressionStatement#8#11,wildfly,1
3993,ExpressionStatement#8#12,wildfly,4
3994,ExpressionStatement#8#12,spring-security-oauth,1
3995,ExpressionStatement#8#13,spring-security,2
3996,ExpressionStatement#8#13,wildfly,2
3997,ExpressionStatement#8#14,spring-security-oauth,3
3998,ExpressionStatement#8#14,spring-webflow,2
3999,ExpressionStatement#8#14,camel,1
4000,ExpressionStatement#8#15,camel,2
4001,ExpressionStatement#8#15,spring-batch,1
4002,ExpressionStatement#8#16,spring-security,1
4003,ExpressionStatement#8#16,wildfly,2
4004,ExpressionStatement#8#16,camel,2
4005,ExpressionStatement#8#16,hive,1
4006,ExpressionStatement#8#16,wildfly-core,1
4007,ExpressionStatement#8#17,fuse,1
4008,ExpressionStatement#8#17,spring-social-facebook,1
4009,ExpressionStatement#8#18,wildfly,2
4010,ExpressionStatement#8#18,wildfly-core,2
4011,ExpressionStatement#8#19,commons-io,4
4012,ExpressionStatement#8#19,spring-security,1
4013,ExpressionStatement#8#20,camel,5
4014,ExpressionStatement#8#21,hive,1
4015,ExpressionStatement#8#21,spring-security-oauth,1
4016,ExpressionStatement#8#21,wildfly,1
4017,ExpressionStatement#8#21,camel,1
4018,ExpressionStatement#8#22,camel,4
4019,ExpressionStatement#8#23,wildfly-core,1
4020,ExpressionStatement#8#23,spring-roo,2
4021,ExpressionStatement#8#23,camel,1
4022,ExpressionStatement#8#24,wildfly,5
4023,ExpressionStatement#8#24,commons-csv,1
4024,ExpressionStatement#8#25,spring-data-redis,2
4025,ExpressionStatement#8#25,wildfly,1
4026,ExpressionStatement#8#26,spring-security,1
4027,ExpressionStatement#8#26,camel,2
4028,ExpressionStatement#8#26,commons-collections,1
4029,ExpressionStatement#8#26,wildfly-core,1
4030,ExpressionStatement#8#27,wildfly,2
4031,ExpressionStatement#8#28,wildfly,5
4032,ExpressionStatement#8#29,wildfly-core,3
4033,ExpressionStatement#8#30,camel,3
4034,ExpressionStatement#8#31,camel,1
4035,ExpressionStatement#8#31,wildfly-swarm,1
4036,ExpressionStatement#8#32,spring-security,2
4037,ExpressionStatement#8#33,wildfly-elytron,2
4038,ExpressionStatement#8#34,wildfly-core,2
4039,ExpressionStatement#8#34,wildfly,2
4040,ExpressionStatement#8#35,camel,6
4041,ExpressionStatement#8#36,wildfly-core,2
4042,ExpressionStatement#8#36,camel,1
4043,ExpressionStatement#8#36,wildfly,2
4044,ExpressionStatement#8#37,wildfly-core,2
4045,ExpressionStatement#8#37,hive,2
4046,ExpressionStatement#8#37,wildfly,1
4047,ExpressionStatement#8#38,camel,4
4048,ExpressionStatement#8#39,wildfly,2
4049,ExpressionStatement#8#39,camel,1
4050,ExpressionStatement#8#40,spring-data-mongodb,2
4051,ExpressionStatement#8#41,spring-security,1
4052,ExpressionStatement#8#41,spring-data-mongodb,1
4053,ExpressionStatement#8#42,wildfly,1
4054,ExpressionStatement#8#42,wildfly-core,1
4055,ExpressionStatement#8#43,camel,3
4056,ExpressionStatement#8#43,spring-security-oauth,1
4057,ExpressionStatement#8#44,commons-configuration,1
4058,ExpressionStatement#8#44,camel,2
4059,ExpressionStatement#8#45,wildfly,2
4060,ExpressionStatement#8#45,camel,1
4061,ExpressionStatement#8#45,spring-webflow,1
4062,ExpressionStatement#8#46,spring-roo,1
4063,ExpressionStatement#8#46,camel,1
4064,ExpressionStatement#8#47,camel,4
4065,ExpressionStatement#8#48,wildfly-core,2
4066,ExpressionStatement#8#49,camel,3
4067,ExpressionStatement#8#50,spring-data-mongodb,2
4068,ExpressionStatement#8#51,fuse,2
4069,ExpressionStatement#8#51,spring-security,1
4070,ExpressionStatement#8#52,camel,2
4071,ExpressionStatement#8#52,commons-configuration,1
4072,ExpressionStatement#8#52,spring-social-twitter,1
4073,ExpressionStatement#8#52,spring-social,1
4074,ExpressionStatement#8#52,wildfly-core,1
4075,ExpressionStatement#8#52,spring-social-linkedin,1
4076,ExpressionStatement#8#52,spring-social-facebook,1
4077,ExpressionStatement#8#53,camel,2
4078,ExpressionStatement#8#54,wildfly,6
4079,ExpressionStatement#8#55,wildfly-core,1
4080,ExpressionStatement#8#55,spring-security-oauth,1
4081,ExpressionStatement#8#55,camel,1
4082,ExpressionStatement#8#56,wildfly,3
4083,ExpressionStatement#8#57,wildfly-core,1
4084,ExpressionStatement#8#57,wildfly,1
4085,ExpressionStatement#8#58,wildfly,1
4086,ExpressionStatement#8#58,wildfly-core,1
4087,ExpressionStatement#8#59,spring-security,3
4088,ExpressionStatement#8#60,wildfly,2
4089,ExpressionStatement#8#60,wildfly-swarm,1
4090,ExpressionStatement#8#61,fuse,2
4091,ExpressionStatement#8#61,camel,1
4092,ExpressionStatement#8#62,spring-data-mongodb,2
4093,ExpressionStatement#8#63,camel,2
4094,ExpressionStatement#8#64,camel,2
4095,ExpressionStatement#8#65,fuse,4
4096,ExpressionStatement#8#66,hive,2
4097,ExpressionStatement#8#67,wildfly,2
4098,ExpressionStatement#8#67,wildfly-core,1
4099,ExpressionStatement#8#68,camel,1
4100,ExpressionStatement#8#68,wildfly,1
4101,ExpressionStatement#8#69,camel,2
4102,ExpressionStatement#8#70,wildfly-core,1
4103,ExpressionStatement#8#70,wildfly,1
4104,ExpressionStatement#8#71,hive,2
4105,ExpressionStatement#8#72,spring-hadoop,1
4106,ExpressionStatement#8#72,wildfly-core,2
4107,ExpressionStatement#8#72,spring-data-mongodb,1
4108,ExpressionStatement#8#73,camel,2
4109,ExpressionStatement#8#74,commons-collections,2
4110,ExpressionStatement#8#75,camel,3
4111,ExpressionStatement#8#76,camel,2
4112,ExpressionStatement#8#77,spring-social,2
4113,ExpressionStatement#8#78,camel,3
4114,ExpressionStatement#8#78,spring-ldap,1
4115,ExpressionStatement#8#79,wildfly-core,2
4116,ExpressionStatement#8#80,commons-io,2
4117,ExpressionStatement#8#81,camel,1
4118,ExpressionStatement#8#81,spring-security,1
4119,ExpressionStatement#8#82,spring-security,2
4120,ExpressionStatement#8#83,camel,1
4121,ExpressionStatement#8#83,spring-data-neo4j,2
4122,ExpressionStatement#8#84,wildfly,1
4123,ExpressionStatement#8#84,wildfly-core,1
4124,ExpressionStatement#8#85,spring-hadoop,1
4125,ExpressionStatement#8#85,spring-data-gemfire,1
4126,ExpressionStatement#8#86,camel,2
4127,ExpressionStatement#8#87,hive,2
4128,ExpressionStatement#8#88,wildfly,1
4129,ExpressionStatement#8#88,wildfly-core,1
4130,ExpressionStatement#8#89,camel,1
4131,ExpressionStatement#8#89,spring-batch,1
4132,ExpressionStatement#8#90,wildfly-core,2
4133,ExpressionStatement#8#91,camel,2
4134,ExpressionStatement#8#92,camel,2
4135,ExpressionStatement#8#93,wildfly,1
4136,ExpressionStatement#8#93,wildfly-core,1
4137,ExpressionStatement#8#94,commons-compress,2
4138,ExpressionStatement#8#95,camel,2
4139,ExpressionStatement#8#96,spring-amqp,1
4140,ExpressionStatement#8#96,hive,1
4141,ExpressionStatement#8#97,spring-data-rest,1
4142,ExpressionStatement#8#97,hive,1
4143,ExpressionStatement#8#98,wildfly-core,1
4144,ExpressionStatement#8#98,wildfly,1
4145,ExpressionStatement#8#99,camel,2
4146,ExpressionStatement#8#100,spring-security,2
4147,ExpressionStatement#8#101,hive,1
4148,ExpressionStatement#8#101,wildfly-core,1
4149,ExpressionStatement#8#102,spring-data-redis,2
4150,ExpressionStatement#8#103,spring-batch,1
4151,ExpressionStatement#8#103,spring-security,1
4152,ExpressionStatement#8#104,camel,2
4153,ExpressionStatement#8#105,spring-data-mongodb,2
4154,ExpressionStatement#8#106,wildfly,1
4155,ExpressionStatement#8#106,wildfly-core,1
4156,ExpressionStatement#8#107,spring-batch-admin,2
4157,ExpressionStatement#8#108,camel,2
4158,ExpressionStatement#8#109,spring-security-oauth,2
4159,ExpressionStatement#8#110,spring-data-redis,1
4160,ExpressionStatement#8#110,camel,1
4161,ExpressionStatement#8#111,spring-batch,2
4162,ExpressionStatement#11#0,spring-security-oauth,12
4163,ExpressionStatement#11#1,camel,19
4164,ExpressionStatement#11#1,commons-codec,1
4165,ExpressionStatement#11#1,spring-batch,1
4166,ExpressionStatement#11#2,spring-batch,3
4167,ExpressionStatement#11#3,camel,4
4168,ExpressionStatement#11#3,wildfly,1
4169,ExpressionStatement#11#3,spring-batch,1
4170,ExpressionStatement#11#4,wildfly-core,2
4171,ExpressionStatement#11#4,wildfly,1
4172,ExpressionStatement#11#5,wildfly,6
4173,ExpressionStatement#11#6,camel,9
4174,ExpressionStatement#11#7,wildfly,1
4175,ExpressionStatement#11#7,wildfly-core,1
4176,ExpressionStatement#11#8,camel,2
4177,ExpressionStatement#11#9,hive,2
4178,ExpressionStatement#11#10,camel,3
4179,ExpressionStatement#11#11,camel,2
4180,ExpressionStatement#11#12,hive,2
4181,ExpressionStatement#11#13,camel,4
4182,ExpressionStatement#11#14,wildfly-core,1
4183,ExpressionStatement#11#14,wildfly,1
4184,ExpressionStatement#11#15,camel,4
4185,ExpressionStatement#11#16,camel,2
4186,ExpressionStatement#11#17,wildfly-core,1
4187,ExpressionStatement#11#17,wildfly,1
4188,ExpressionStatement#11#18,spring-data-mongodb,2
4189,ExpressionStatement#11#19,camel,1
4190,ExpressionStatement#11#19,wildfly-core,1
4191,ExpressionStatement#11#20,spring-data-redis,2
4192,ExpressionStatement#11#21,spring-data-rest,2
4193,ExpressionStatement#11#22,hive,2
